@relation dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute Class {0,1}

@data
1,1,6,6,6,6,5,5,190.849287,35.361162,18.670931,3.477003,0,0,0,0,0.508759,0.103653,1,0
1,1,76,70,69,69,67,59,17.353282,7.519909,2.553264,1.011468,0.565684,0,0,0,0.551115,0.095305,0,1
1,1,14,14,13,11,10,9,42.21873,14.659851,1.738361,0.2129,0.001953,0.000977,0,0,0.573369,0.077152,0,1
1,1,21,21,21,21,21,21,403.939108,143.759623,85.137728,33.234183,4.388584,0.716154,0.037268,0.01813,0.49202,0.084609,1,0
1,1,14,14,13,12,10,6,30.861313,19.037954,10.305557,1.848941,0.873642,0.496205,0.054351,0,0.536521,0.096624,0,0
1,1,54,52,52,50,45,32,39.970623,21.127679,6.770204,0.514676,0.108433,0,0,0,0.495352,0.102324,0,0
1,1,52,51,50,48,42,30,123.138147,84.0376,10.996109,1.068787,0,0,0,0,0.504307,0.111526,0,1
1,1,25,25,23,21,18,14,65.464119,34.935853,12.578013,0.227093,0.003949,0.003949,0.003949,0.003949,0.511398,0.095774,1,0
1,1,34,34,34,31,26,19,51.733169,20.030529,6.301271,0.873245,0.064914,0,0,0,0.483298,0.125191,0,0
1,1,82,80,78,70,65,48,52.352379,30.82639,12.004762,3.400114,1.790807,0.332751,0.137638,0.001513,0.465424,0.130076,0,0
1,1,50,50,50,50,47,36,63.624194,31.295908,13.95102,4.446337,0.701647,0.057183,0,0,0.552436,0.103547,0,0
1,1,16,16,14,12,12,9,172.476114,99.221031,33.991731,2.357988,0.007021,0.004012,0.004012,0.004012,0.529646,0.099294,1,1
1,1,79,68,65,59,54,40,38.832528,15.447228,8.073274,3.547889,0.896685,0.228445,0.032635,0.010878,0.511621,0.105675,0,1
1,1,90,84,81,72,65,46,34.56356,13.585859,8.200374,4.914235,2.524889,1.484673,1.089075,0.639891,0.519817,0.132391,0,1
1,1,8,8,8,7,7,5,56.855339,21.532559,4.982154,0.335777,0.003893,0.003893,0.003893,0.003893,0.561032,0.136257,1,0
1,1,21,20,19,17,13,6,27.481596,5.579173,1.98435,1.110242,0.65351,0.508516,0.238205,0.053855,0.519491,0.109781,0,1
1,1,5,5,5,5,4,3,106.52779,43.60082,20.391427,2.180248,0.051763,0,0,0,0.550975,0.10249,0,0
1,1,84,75,71,65,60,49,14.610978,4.011277,1.400423,0.20991,0.055159,0.007661,0,0,0.494907,0.148623,0,1
1,1,40,40,40,33,30,28,10.448014,3.651212,0.430546,0.114914,0,0,0,0,0.521089,0.110318,0,1
