@relation dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.instance.RemovePercentage-P70.0

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute Class {0,1}

@data
1,0,27,27,27,25,23,19,10.707966,4.548286,1.382068,0.074913,0.009173,0.007644,0.004587,0.004587,0.506331,0.107019,1,0
1,1,50,50,50,50,47,43,13.294051,2.737373,0.851867,0.064699,0,0,0,0,0.482103,0.100129,1,1
1,1,91,79,70,66,57,37,44.589075,21.404577,11.891257,4.496892,2.129941,0.819329,0.040809,0.004709,0.51273,0.100454,0,1
1,1,31,28,24,21,18,16,223.013915,70.165127,32.893207,7.614333,0.947343,0.168533,0.080603,0.059667,0.490747,0.105726,1,1
1,1,52,50,50,50,49,46,8.205954,3.374966,0.727229,0.039098,0,0,0,0,0.541988,0.08758,1,1
1,1,5,5,5,5,5,4,52.611687,6.844414,1.596688,0.001026,0,0,0,0,0.536534,0.101589,0,0
1,1,39,39,37,35,28,18,315.233452,162.69521,106.070092,33.2982,0.017591,0.003909,0.003909,0.003909,0.468978,0.07916,1,0
1,1,5,4,4,4,4,4,77.651178,2.038849,0.322423,0,0,0,0,0,0.507693,0.106421,0,1
1,1,16,15,14,13,10,8,66.447502,30.704366,13.601814,1.533939,0.094144,0.00307,0,0,0.506241,0.101308,1,1
1,1,8,8,8,8,8,5,38.343594,10.552277,2.410309,0.514445,0.045091,0.001025,0,0,0.572767,0.093256,0,0
1,1,56,56,56,54,49,25,52.972626,21.61127,8.145465,1.110534,0.041819,0,0,0,0.517072,0.128556,0,0
1,1,42,36,26,22,16,9,159.743211,27.651985,10.21556,2.912254,1.238687,0.777013,0.526597,0.122632,0.543101,0.114388,1,1
1,1,4,4,4,4,4,4,86.59211,8.963588,2.090261,0.24433,0.003106,0.002071,0,0,0.546505,0.102494,1,1
1,1,66,65,65,64,63,53,11.103445,4.009015,0.397164,0.129273,0.076318,0.052955,0.035823,0.01869,0.543196,0.096565,0,1
1,1,51,51,48,45,42,31,53.790614,29.425803,15.347303,3.480913,0.696815,0.154848,0,0,0.583323,0.102705,0,0
1,1,41,40,38,30,20,13,33.526691,24.008112,19.594329,15.376646,13.438483,1.567754,0.374559,0.260428,0.530879,0.128657,0,1
1,1,10,10,9,8,6,5,29.326201,7.69584,5.825565,3.333569,2.519605,0.896791,0.131911,0,0.513475,0.093054,0,1
1,1,52,52,51,48,46,32,22.034077,7.656689,1.39383,0.082817,0,0,0,0,0.50783,0.142196,0,1
1,1,15,15,14,13,11,7,54.572203,26.503484,4.813643,0.436569,0.001035,0,0,0,0.547568,0.10966,0,0
1,1,45,40,37,28,21,14,112.305125,58.150064,23.638826,4.703961,1.463454,0.81763,0.253569,0.017595,0.565504,0.092113,0,1
1,1,67,67,67,62,56,40,47.154365,26.187092,7.776464,2.592155,0.399862,0.044772,0,0,0.486967,0.129685,0,1
1,1,48,48,47,44,41,32,24.40673,10.569442,1.655585,0.151633,0.004642,0,0,0,0.526188,0.117593,0,0
1,1,29,28,24,22,19,10,69.53606,15.381034,3.094804,0.447746,0.002021,0,0,0,0.508188,0.110168,1,1
1,1,23,23,22,14,9,5,28.872984,11.024912,3.104465,1.083752,0.553848,0.357086,0.142626,0.014575,0.523488,0.09786,0,1
1,1,48,46,45,44,40,34,118.278913,72.204356,31.319827,8.608077,1.7858,0.469867,0.003071,0,0.53079,0.098273,0,0
1,1,47,44,41,39,34,24,137.877736,24.437388,10.652664,2.66342,0.257193,0.130121,0.001017,0,0.487769,0.11284,1,1
1,1,33,33,29,27,25,20,126.323687,32.682982,18.773643,6.328499,1.217902,0.156543,0,0,0.546382,0.108536,1,0
0,1,30,30,30,25,24,14,1.259315,0.003098,0.001549,0,0,0,0,0,0.539694,0.123918,0,0
1,1,9,9,9,8,7,6,59.255463,22.68194,3.628217,0.127911,0,0,0,0,0.488297,0.087305,0,0
1,1,21,20,20,19,15,12,77.682623,46.599175,13.868592,1.32062,0.061352,0,0,0,0.520033,0.128942,1,1
1,1,56,50,45,39,31,23,105.170765,55.359483,30.940866,7.775036,2.036927,0.865821,0.471709,0.098018,0.568779,0.106186,0,1
1,1,15,15,15,11,9,7,105.937752,14.925467,6.726256,1.45948,0.145119,0.051828,0.03006,0.020731,0.51675,0.104693,1,0
1,1,16,16,13,13,11,8,234.001284,50.120899,30.163858,7.717726,0.156663,0.002061,0.002061,0.002061,0.50326,0.122651,0,1
1,1,27,26,25,22,16,14,75.744359,21.878147,5.127609,0.747557,0.067385,0.023164,0.014741,0.00737,0.557738,0.114766,1,1
1,0,31,31,29,25,19,15,67.365808,43.719701,17.651705,1.124267,0.13179,0,0,0,0.475172,0.100363,1,0
1,0,56,51,47,33,28,18,15.213796,7.694015,0.084804,0,0,0,0,0,0.48545,0.135686,0,1
1,0,43,40,40,38,36,23,18.12479,8.723542,0.280057,0.027851,0.007736,0.003095,0.001547,0,0.521101,0.125329,0,1
1,1,61,56,54,54,49,42,39.299701,19.292104,5.582081,1.32613,0.181957,0.070933,0.033924,0,0.520974,0.100231,0,1
1,1,50,49,49,47,44,35,53.988361,31.846747,14.046053,1.869627,0.066168,0.003078,0,0,0.487796,0.124642,0,0
1,1,75,69,65,58,50,33,35.255608,27.110295,14.737629,5.879959,4.293759,0.722921,0.147905,0.021129,0.529568,0.150923,0,1
1,1,19,19,19,17,11,9,34.785186,11.253488,1.742513,0.262251,0.042737,0.00777,0,0,0.53076,0.103929,0,1
1,1,35,33,32,31,31,26,6.193941,1.625616,0.108061,0,0,0,0,0,0.517101,0.08457,0,1
1,1,9,9,9,9,6,4,93.2487,35.40649,14.203166,0.885067,0.008611,0.003827,0.003827,0.003827,0.507358,0.111949,1,0
1,1,28,27,26,26,25,15,10.176048,3.087604,0.357218,0.020191,0,0,0,0,0.530395,0.136675,0,1
1,1,17,17,17,17,17,16,12.559245,6.9647,0.06228,0,0,0,0,0,0.504335,0.145826,1,0
1,1,5,5,5,5,4,2,75.073968,17.442174,5.785361,1.049306,0.118503,0.047604,0.00709,0,0.551169,0.102297,0,0
1,1,59,59,56,54,53,44,26.723328,14.492224,2.523529,0.075423,0,0,0,0,0.48657,0.081708,0,1
1,1,30,30,29,27,25,20,22.729159,5.918733,1.164179,0.064237,0.013836,0.009883,0.001977,0.001977,0.551606,0.10278,0,0
1,1,29,29,28,26,24,18,189.752152,46.437986,22.668862,4.696562,0.730099,0.287336,0.106345,0.068511,0.494069,0.121683,1,1
1,1,43,42,42,41,37,29,66.538689,31.860046,12.812085,2.557157,0.250611,0.006188,0,0,0.497062,0.120664,0,0
1,1,48,48,48,44,39,31,87.734071,48.93537,25.024359,11.174429,3.672318,1.357435,0.215741,0.058266,0.511997,0.102359,1,0
1,1,12,12,12,11,8,5,77.349481,20.199116,4.716515,0.263875,0.003909,0.003909,0.003909,0.003909,0.522511,0.089913,0,0
1,1,37,37,37,33,29,20,56.663568,34.477986,9.318952,1.174414,0.157301,0.003054,0.003054,0.001527,0.508829,0.106904,0,0
1,1,43,41,41,37,30,23,13.584697,4.33122,0.888847,0.010691,0,0,0,0,0.537812,0.091634,0,1
1,1,48,46,46,44,43,30,13.613731,4.473371,0.429059,0,0,0,0,0,0.55301,0.100682,0,1
1,1,9,9,9,7,6,5,23.399496,5.309282,0.7176,0.054538,0.00287,0.001914,0.001914,0.001914,0.544008,0.09281,0,0
1,1,16,15,13,12,11,8,174.865962,48.022909,26.633688,4.173555,0.007006,0.004003,0.004003,0.004003,0.551164,0.099084,0,1
1,1,40,40,40,37,34,24,20.465109,9.740879,3.115229,0.114235,0.057118,0.032418,0,0,0.532226,0.100342,0,0
1,1,8,8,6,5,4,3,5.195164,1.477782,0.079204,0,0,0,0,0,0.539724,0.110469,0,1
1,1,18,18,18,16,13,12,168.18385,91.057609,33.551339,3.910731,0.065341,0.002926,0,0,0.532806,0.096549,1,0
1,0,18,17,16,16,14,12,2.794739,0.750919,0.039274,0,0,0,0,0,0.565973,0.127248,0,1
1,1,15,15,13,11,8,5,172.065338,29.88842,10.561597,1.352898,0.177798,0.029633,0.008175,0.004087,0.537727,0.077659,1,1
1,1,76,73,71,68,63,51,39.947551,18.662912,6.914089,2.175708,0.419601,0.107231,0.023311,0.006216,0.5458,0.099461,0,1
1,1,89,83,77,70,60,43,29.528231,7.133284,2.560119,1.022524,0.676603,0.440401,0.385542,0.33373,0.493949,0.109719,0,1
1,1,36,36,35,33,31,21,11.10225,5.69315,0.315949,0,0,0,0,0,0.519717,0.110886,0,1
1,1,55,55,55,52,48,36,39.61442,11.92643,3.545283,0.356969,0.001526,0,0,0,0.491415,0.122041,0,0
1,1,21,21,21,18,17,16,22.696828,10.016312,2.619998,0.034383,0.00393,0.00393,0.00393,0.00393,0.534833,0.090379,1,1
1,1,85,75,66,53,43,25,105.699915,38.534753,22.642112,3.289318,0.530698,0.148595,0.006065,0.006065,0.492917,0.097042,1,1
1,1,48,48,47,41,39,27,44.163054,26.616681,1.517092,0.047601,0.016891,0.003071,0,0,0.523308,0.112093,0,0
1,1,88,86,84,80,74,50,27.343407,11.477247,2.682114,0.360237,0.009439,0,0,0,0.522059,0.100678,0,0
1,1,47,47,47,43,39,22,43.506921,14.613012,4.392323,0.681379,0.04054,0,0,0,0.544724,0.124738,0,0
1,1,17,16,9,5,5,3,200.994099,18.937444,11.298169,2.657777,0.517314,0.327772,0.108908,0.008378,0.578737,0.087964,1,1
1,0,20,20,20,19,17,10,72.678748,25.716725,14.658684,2.235713,0.065284,0.005022,0,0,0.526396,0.084367,1,0
1,1,47,45,44,41,37,26,18.311719,10.214183,0.807893,0.010855,0,0,0,0,0.526183,0.108546,0,1
1,0,16,15,14,14,12,9,62.799716,30.871443,7.276637,1.75752,0.18966,0.012644,0,0,0.537268,0.122226,1,0
1,1,26,26,25,22,19,16,7.578417,1.916966,0.180438,0.003084,0,0,0,0,0.491208,0.148052,0,1
1,1,2,2,2,2,2,2,69.308275,9.477583,1.631672,0.001021,0,0,0,0,0.485357,0.135802,1,0
1,1,12,12,12,12,11,9,102.516449,61.517328,11.329713,0.700273,0,0,0,0,0.487112,0.112914,0,0
1,1,12,11,11,11,10,8,73.975723,39.190608,6.678279,0.779589,0.121811,0.014211,0,0,0.475377,0.11775,0,1
1,1,53,53,53,53,50,33,27.601364,13.79613,1.879842,0.505236,0.115309,0,0,0,0.548946,0.097102,0,0
1,1,41,40,40,36,33,24,26.245779,10.302899,2.066102,0.104302,0.007669,0,0,0,0.512211,0.124242,0,0
1,1,12,12,12,11,7,3,168.802033,11.933262,6.053296,0.113174,0,0,0,0,0.516734,0.128468,0,1
1,1,16,15,15,15,14,12,7.811874,3.005863,0.242062,0,0,0,0,0,0.509341,0.128691,1,0
1,1,18,18,13,11,8,4,61.611911,21.056223,3.028357,0.409181,0.087237,0.015578,0,0,0.555732,0.087237,0,1
1,1,60,60,60,59,56,40,25.722662,12.536453,1.632797,0.032106,0,0,0,0,0.536798,0.099374,0,0
1,1,57,56,54,49,47,34,61.390836,29.776641,6.19829,0.424877,0.009203,0,0,0,0.554045,0.110437,0,0
1,1,34,33,32,28,24,21,17.857563,9.394091,0.666893,0,0,0,0,0,0.517217,0.109128,0,1
1,1,3,3,3,3,3,3,39.119696,0.404306,0.106181,0,0,0,0,0,0.496211,0.101077,1,0
1,1,40,40,39,36,34,26,11.941383,5.197391,0.467251,0.140175,0,0,0,0,0.565159,0.109025,0,0
1,1,39,39,38,38,34,24,15.055103,7.935008,0.913504,0.229531,0.00154,0,0,0,0.515959,0.1294,0,0
1,1,74,67,67,61,53,40,33.558224,16.899024,2.577712,0.057248,0.001547,0,0,0,0.553512,0.092835,0,1
1,1,21,21,21,20,16,10,49.375783,11.229296,2.839722,0.875264,0.321924,0.210845,0.085367,0.044226,0.575093,0.091538,1,0
1,1,44,44,42,37,30,23,59.167495,25.760452,4.231984,0.325984,0.012575,0.005804,0.000967,0,0.54291,0.093829,1,1
1,1,53,53,53,50,47,28,53.721577,29.912835,6.063996,0.971597,0.098702,0.038555,0,0,0.474261,0.100244,0,0
1,1,47,47,46,42,40,28,13.216983,2.717154,0.271258,0,0,0,0,0,0.500146,0.12801,0,0
1,1,67,66,63,62,55,44,16.189792,7.668931,0.294304,0.266422,0.020137,0,0,0,0.49111,0.133211,0,1
1,1,37,35,35,34,29,21,32.320564,12.709726,1.786315,0.185431,0,0,0,0,0.481081,0.08808,0,1
1,1,46,44,33,31,23,12,270.005461,69.277656,41.219975,8.046862,0.722888,0.131899,0.064416,0.009202,0.525313,0.116562,0,1
1,1,28,28,28,25,22,21,6.04197,2.011456,0.071458,0,0,0,0,0,0.552432,0.135313,0,0
1,0,55,54,54,52,49,38,20.255732,11.739799,0.784808,0.169272,0,0,0,0,0.546574,0.110796,0,0
1,1,53,53,53,51,45,31,8.030835,2.621304,0.06646,0,0,0,0,0,0.544477,0.105099,0,0
1,1,51,48,47,47,41,30,29.421458,14.567624,2.704454,0.160706,0.006122,0,0,0,0.556058,0.111729,0,1
1,1,2,2,2,2,2,1,8.265705,0.983196,0.048848,0,0,0,0,0,0.511413,0.130954,0,0
1,1,20,19,17,17,12,7,47.277389,16.255006,2.564101,0.069671,0.001963,0,0,0,0.574094,0.097147,1,1
1,1,15,15,15,13,11,6,143.227303,54.821803,36.643643,9.478575,0.421132,0.030081,0.005186,0,0.526085,0.113062,1,0
1,1,15,14,12,11,10,8,46.085371,8.265895,1.033848,0.032247,0.005863,0.004886,0.003909,0.003909,0.541188,0.099672,1,1
1,1,60,58,57,57,57,52,5.926543,1.384721,0.24345,0,0,0,0,0,0.552082,0.099241,0,1
1,1,30,28,25,22,16,11,72.636098,34.356714,8.482364,1.530209,0.146931,0.0087,0,0,0.554477,0.073465,1,1
